"","time","transmission_potential","immune","gamma","r","dose"
"9941",1.936,1.4152366617302e-111,38.74746999863,1e-04,50,1
"9942",1.937,1.29923007440462e-111,38.7291008565188,1e-04,50,1
"9943",1.938,1.19277630614067e-111,38.7107408965515,1e-04,50,1
"9944",1.939,1.09498339449946e-111,38.6923901134539,1e-04,50,1
"9945",1.94,1.00518501184038e-111,38.6740485029204,1e-04,50,1
"9946",1.941,9.22780301405035e-112,38.6557160607223,1e-04,50,1
"9947",1.942,8.47175527932914e-112,38.6373927823955,1e-04,50,1
"9948",1.943,7.7781191518416e-112,38.6190786633988,1e-04,50,1
"9949",1.944,7.14172112783893e-112,38.6007736991669,1e-04,50,1
"9950",1.945,6.55917560984907e-112,38.582477886437,1e-04,50,1
"9951",1.946,6.02506380424284e-112,38.5641912198233,1e-04,50,1
"9952",1.947,5.5347315822207e-112,38.5459136941943,1e-04,50,1
"9953",1.948,5.08449245385983e-112,38.5276453049132,1e-04,50,1
"9954",1.949,4.67062722127997e-112,38.5093860467319,1e-04,50,1
"9955",1.95,4.29035660864541e-112,38.4911359153664,1e-04,50,1
"9956",1.951,3.94117349715083e-112,38.472894906609,1e-04,50,1
"9957",1.952,3.62059917814034e-112,38.4546630160178,1e-04,50,1
"9958",1.953,3.32629940729518e-112,38.4364402390744,1e-04,50,1
"9959",1.954,3.05611321736107e-112,38.4182265712363,1e-04,50,1
"9960",1.955,2.80862317908101e-112,38.4000220092568,1e-04,50,1
"9961",1.956,2.58156100100117e-112,38.3818265477772,1e-04,50,1
"9962",1.957,2.37297807288858e-112,38.3636401816913,1e-04,50,1
"9963",1.958,2.18132973706782e-112,38.3454629063857,1e-04,50,1
"9964",1.959,2.00505620042868e-112,38.3272947166382,1e-04,50,1
"9965",1.96,1.84299088463632e-112,38.3091356081864,1e-04,50,1
"9966",1.961,1.69408054921297e-112,38.2909855768434,1e-04,50,1
"9967",1.962,1.55728347826836e-112,38.2728446181897,1e-04,50,1
"9968",1.963,1.43161820613073e-112,38.2547127277293,1e-04,50,1
"9969",1.964,1.31617494708914e-112,38.2365899009422,1e-04,50,1
"9970",1.965,1.21035756879281e-112,38.2184761345982,1e-04,50,1
"9971",1.966,1.11321152900336e-112,38.200371423365,1e-04,50,1
"9972",1.967,1.02391570541987e-112,38.1822757621621,1e-04,50,1
"9973",1.968,9.41818346890306e-113,38.164189146399,1e-04,50,1
"9974",1.969,8.66260769056526e-113,38.1461115708797,1e-04,50,1
"9975",1.97,7.96750177161971e-113,38.1280430313628,1e-04,50,1
"9976",1.971,7.32841490627657e-113,38.1099835236826,1e-04,50,1
"9977",1.972,6.74094269595786e-113,38.0919330434414,1e-04,50,1
"9978",1.973,6.20093287388988e-113,38.0738915861657,1e-04,50,1
"9979",1.974,5.7045368267384e-113,38.055859147358,1e-04,50,1
"9980",1.975,5.2492270049027e-113,38.0378357238042,1e-04,50,1
"9981",1.976,4.8309568707762e-113,38.0198213101988,1e-04,50,1
"9982",1.977,4.44624476724906e-113,38.0018159014864,1e-04,50,1
"9983",1.978,4.09232509660764e-113,37.9838194930995,1e-04,50,1
"9984",1.979,3.76640030700094e-113,37.965832079868,1e-04,50,1
"9985",1.98,3.46637567107977e-113,37.9478536575716,1e-04,50,1
"9986",1.981,3.1903576835656e-113,37.9298842220655,1e-04,50,1
"9987",1.982,2.93647184846177e-113,37.9119237689738,1e-04,50,1
"9988",1.983,2.70295014864482e-113,37.8939722938452,1e-04,50,1
"9989",1.984,2.48815175837174e-113,37.8760297922051,1e-04,50,1
"9990",1.985,2.29100017931869e-113,37.858096260855,1e-04,50,1
"9991",1.986,2.10977096659894e-113,37.840171694516,1e-04,50,1
"9992",1.987,1.94297841905595e-113,37.8222560881579,1e-04,50,1
"9993",1.988,1.78944087434709e-113,37.804349437236,1e-04,50,1
"9994",1.989,1.64796203418786e-113,37.7864517366059,1e-04,50,1
"9995",1.99,1.51764585052966e-113,37.7685629820686,1e-04,50,1
"9996",1.991,1.39768205658968e-113,37.7506831694996,1e-04,50,1
"9997",1.992,1.28726810656355e-113,37.7328122945451,1e-04,50,1
"9998",1.993,1.18564657186552e-113,37.714950352776,1e-04,50,1
"9999",1.994,1.09211458619057e-113,37.6970973397398,1e-04,50,1
"10000",1.995,1.00620997635176e-113,37.6792532522542,1e-04,50,1
"10001",1.996,9.27192500941304e-114,37.6614180850664,1e-04,50,1
"10002",1.997,8.54424271686392e-114,37.6435918331716,1e-04,50,1
"10003",1.998,7.87397559464475e-114,37.6257744920474,1e-04,50,1
"10004",1.999,7.25597886164639e-114,37.6079660565753,1e-04,50,1
"10005",2,6.68639582122519e-114,37.5901665225771,1e-04,50,1
"10006",0,0.001,0,1e-04,60,1
"10007",0.001,0.00106183698795833,0.000999750226210148,1e-04,60,1
"10008",0.002,0.00112748873577869,0.00199900108985615,1e-04,60,1
"10009",0.003,0.00119719884728294,0.00299775289887016,1e-04,60,1
"10010",0.004,0.00127121457846657,0.00399600595084383,1e-04,60,1
"10011",0.005,0.00134980152971484,0.00499376055204799,1e-04,60,1
"10012",0.006,0.0014332407379506,0.00599101701343928,1e-04,60,1
"10013",0.007,0.00152183273747802,0.00698777565201978,1e-04,60,1
"10014",0.008,0.00161589531598181,0.00798403679025433,1e-04,60,1
"10015",0.009,0.00171576578841593,0.00897980075691671,1e-04,60,1
"10016",0.01,0.0018218024319745,0.00997506788766513,1e-04,60,1
"10017",0.011,0.00193438549265135,0.0109698385255008,1e-04,60,1
"10018",0.012,0.00205391876304953,0.011964113021457,1e-04,60,1
"10019",0.013,0.00218083089079837,0.012957891735179,1e-04,60,1
"10020",0.014,0.00231557689822506,0.0139511750356089,1e-04,60,1
"10021",0.015,0.00245863985059514,0.0149439633017434,1e-04,60,1
"10022",0.016,0.00261053257169466,0.0159362569234239,1e-04,60,1
"10023",0.017,0.00277179947225503,0.0169280563021894,1e-04,60,1
"10024",0.018,0.0029430184985482,0.0179193618521962,1e-04,60,1
"10025",0.019,0.00312480319285242,0.0189101740012016,1e-04,60,1
"10026",0.02,0.00331780488202635,0.0199004931916214,1e-04,60,1
"10027",0.021,0.00352271500346831,0.0208903198816663,1e-04,60,1
"10028",0.022,0.00374026757335105,0.0218796545465627,1e-04,60,1
"10029",0.023,0.00397124180560061,0.0228684976798621,1e-04,60,1
"10030",0.024,0.00421646489217152,0.0238568497948467,1e-04,60,1
"10031",0.025,0.00447681495420065,0.0248447114260381,1e-04,60,1
"10032",0.026,0.00475322417449345,0.0258320831308166,1e-04,60,1
"10033",0.027,0.00504668212249433,0.0268189654911582,1e-04,60,1
"10034",0.028,0.0053582392835453,0.0278053591154982,1e-04,60,1
"10035",0.029,0.00568901080497623,0.0287912646407307,1e-04,60,1
"10036",0.03,0.00604018047233483,0.0297766827343528,1e-04,60,1
"10037",0.031,0.0064130049298804,0.0307616140967642,1e-04,60,1
"10038",0.032,0.00680881816033202,0.0317460594637337,1e-04,60,1
"10039",0.033,0.00722903623978055,0.0327300196090428,1e-04,60,1
"10040",0.034,0.00767516238464929,0.0337134953473216,1e-04,60,1
"10041",0.035,0.00814879230862311,0.0346964875370869,1e-04,60,1
"10042",0.036,0.00865161990856448,0.0356789970840002,1e-04,60,1
"10043",0.037,0.00918544329960028,0.0366610249443591,1e-04,60,1
"10044",0.038,0.00975217122080068,0.0376425721288388,1e-04,60,1
"10045",0.039,0.0103538298341839,0.0386236397065017,1e-04,60,1
"10046",0.04,0.0109925699411742,0.0396042288090934,1e-04,60,1
"10047",0.041,0.0116706746421186,0.040584340635645,1e-04,60,1
"10048",0.042,0.0123905674660374,0.0415639764574043,1e-04,60,1
"10049",0.043,0.0131548209994478,0.0425431376231175,1e-04,60,1
"10050",0.044,0.013966166044868,0.0435218255646857,1e-04,60,1
"10051",0.045,0.0148275013414829,0.0445000418032248,1e-04,60,1
"10052",0.046,0.0157419038824445,0.0454777879555527,1e-04,60,1
"10053",0.047,0.0167126398653892,0.0464550657411385,1e-04,60,1
"10054",0.048,0.0177431763149965,0.0474318769895406,1e-04,60,1
"10055",0.049,0.0188371934187936,0.048408223648373,1e-04,60,1
"10056",0.05,0.0199985976199284,0.0493841077918313,1e-04,60,1
"10057",0.051,0.0212315355133181,0.0503595316298212,1e-04,60,1
"10058",0.052,0.0225404085944169,0.0513344975177293,1e-04,60,1
"10059",0.053,0.0239298889128653,0.0523090079668812,1e-04,60,1
"10060",0.054,0.0254049356864814,0.0532830656557335,1e-04,60,1
"10061",0.055,0.0269708129344525,0.0542566734418527,1e-04,60,1
"10062",0.056,0.028633108192186,0.0552298343747325,1e-04,60,1
"10063",0.057,0.0303977523741059,0.0562025517095096,1e-04,60,1
"10064",0.058,0.032271040854736,0.0571748289216388,1e-04,60,1
"10065",0.059,0.0342596558427182,0.0581466697225942,1e-04,60,1
"10066",0.06,0.0363706901269828,0.0591180780766661,1e-04,60,1
"10067",0.061,0.0386116722791374,0.0600890582189306,1e-04,60,1
"10068",0.062,0.0409905934012837,0.0610596146744715,1e-04,60,1
"10069",0.063,0.0435159355139333,0.0620297522789404,1e-04,60,1
"10070",0.064,0.0461967016844848,0.0629994762005479,1e-04,60,1
"10071",0.065,0.0490424480028732,0.0639687919635838,1e-04,60,1
"10072",0.066,0.0520633175175239,0.064937705473571,1e-04,60,1
"10073",0.067,0.0552700762516668,0.0659062230441649,1e-04,60,1
"10074",0.068,0.0586741514274088,0.0668743514259196,1e-04,60,1
"10075",0.069,0.062287672032758,0.0678420978370471,1e-04,60,1
"10076",0.07,0.0661235118750599,0.0688094699963069,1e-04,60,1
"10077",0.071,0.0701953352730827,0.0697764761581719,1e-04,60,1
"10078",0.072,0.0745176455492975,0.0707431251504266,1e-04,60,1
"10079",0.073,0.0791058364937793,0.0717094264143643,1e-04,60,1
"10080",0.074,0.083976246981637,0.0726753900477604,1e-04,60,1
"10081",0.075,0.0891462189370012,0.0736410268508128,1e-04,60,1
"10082",0.076,0.094634158848405,0.0746063483752521,1e-04,60,1
"10083",0.077,0.100459603052908,0.0755713669768381,1e-04,60,1
"10084",0.078,0.106643287019609,0.0765360958714754,1e-04,60,1
"10085",0.079,0.113207218877279,0.0775005491951942,1e-04,60,1
"10086",0.08,0.12017475744582,0.0784647420682617,1e-04,60,1
"10087",0.081,0.127570695047104,0.0794286906637076,1e-04,60,1
"10088",0.082,0.135421345387609,0.0803924122805636,1e-04,60,1
"10089",0.083,0.143754636823118,0.0813559254221414,1e-04,60,1
"10090",0.084,0.152600211334711,0.0823192498796937,1e-04,60,1
"10091",0.085,0.161989529565381,0.0832824068218267,1e-04,60,1
"10092",0.086,0.17195598228797,0.0842454188900582,1e-04,60,1
"10093",0.087,0.182535008697721,0.0852083103009425,1e-04,60,1
"10094",0.088,0.193764221946797,0.0861711069552129,1e-04,60,1
"10095",0.089,0.205683542363583,0.087133836554423,1e-04,60,1
"10096",0.09,0.218335338826622,0.0880965287256016,1e-04,60,1
"10097",0.091,0.231764578791727,0.0890592151544719,1e-04,60,1
"10098",0.092,0.246018987501238,0.0900219297278246,1e-04,60,1
"10099",0.093,0.261149216936673,0.0909847086856743,1e-04,60,1
"10100",0.094,0.277209025110275,0.0919475907838739,1e-04,60,1
"10101",0.095,0.294255466327285,0.0929106174679079,1e-04,60,1
"10102",0.096,0.312349093089323,0.0938738330586376,1e-04,60,1
"10103",0.097,0.331554170350137,0.0948372849508242,1e-04,60,1
"10104",0.098,0.351938902878364,0.0958010238253147,1e-04,60,1
"10105",0.099,0.373575676527957,0.0967651038758395,1e-04,60,1
"10106",0.1,0.396541314265739,0.0977295830514357,1e-04,60,1
"10107",0.101,0.420917347857327,0.0986945233155854,1e-04,60,1
"10108",0.102,0.446790306167577,0.0996599909232344,1e-04,60,1
"10109",0.103,0.474252021089963,0.100626056716941,1e-04,60,1
"10110",0.104,0.503399952181094,0.101592796443494,1e-04,60,1
"10111",0.105,0.534337531142101,0.102560291092446,1e-04,60,1
"10112",0.106,0.567174527358149,0.103528627258089,1e-04,60,1
"10113",0.107,0.602027435781037,0.104497897526546,1e-04,60,1
"10114",0.108,0.639019888518066,0.105468200889743,1e-04,60,1
"10115",0.109,0.678283091573242,0.106439643188186,1e-04,60,1
"10116",0.11,0.71995628827485,0.10741233758458,1e-04,60,1
"10117",0.111,0.764187251016697,0.10838640507051,1e-04,60,1
"10118",0.112,0.811132803039174,0.109361975008556,1e-04,60,1
"10119",0.113,0.860959372081216,0.11033918571239,1e-04,60,1
"10120",0.114,0.913843577845369,0.111318185067621,1e-04,60,1
"10121",0.115,0.969972855336125,0.112299131196334,1e-04,60,1
"10122",0.116,1.02954611625663,0.113282193168529,1e-04,60,1
"10123",0.117,1.09277445078146,0.114267551763906,1e-04,60,1
"10124",0.118,1.15988187216355,0.115255400287708,1e-04,60,1
"10125",0.119,1.23110610678241,0.11624594544464,1e-04,60,1
"10126",0.12,1.3066994323985,0.117239408275199,1e-04,60,1
"10127",0.121,1.38692956754609,0.118236025159114,1e-04,60,1
"10128",0.122,1.47208061517404,0.119236048890958,1e-04,60,1
"10129",0.123,1.56245406383217,0.120239749833442,1e-04,60,1
"10130",0.124,1.65836984989978,0.121247417154341,1e-04,60,1
"10131",0.125,1.76016748456386,0.122259360153505,1e-04,60,1
"10132",0.126,1.86820724947842,0.123275909686988,1e-04,60,1
"10133",0.127,1.98287146527261,0.124297419695888,1e-04,60,1
"10134",0.128,2.10456583732674,0.125324268848204,1e-04,60,1
"10135",0.129,2.23372088350045,0.126356862302714,1e-04,60,1
"10136",0.13,2.37079344877895,0.127395633604713,1e-04,60,1
"10137",0.131,2.51626831210091,0.128441046724302,1e-04,60,1
"10138",0.132,2.67065989094688,0.129493598248955,1e-04,60,1
"10139",0.133,2.83451404960105,0.130553819743117,1e-04,60,1
"10140",0.134,3.00841001735208,0.131622280288835,1e-04,60,1
"10141",0.135,3.19296242327253,0.132699589222735,1e-04,60,1
"10142",0.136,3.38882345461176,0.133786399086132,1e-04,60,1
"10143",0.137,3.59668514625498,0.134883408806703,1e-04,60,1
"10144",0.138,3.81728180914329,0.135991367131998,1e-04,60,1
"10145",0.139,4.05139260601651,0.137111076337061,1e-04,60,1
"10146",0.14,4.29984428333434,0.138243396230739,1e-04,60,1
"10147",0.141,4.56351406875263,0.139389248487755,1e-04,60,1
"10148",0.142,4.84333274408218,0.140549621336481,1e-04,60,1
"10149",0.143,5.14028790423839,0.141725574635506,1e-04,60,1
"10150",0.144,5.45542741330317,0.142918245375643,1e-04,60,1
"10151",0.145,5.78986306946694,0.144128853648036,1e-04,60,1
"10152",0.146,6.14477449129957,0.145358709123491,1e-04,60,1
"10153",0.147,6.52141323851669,0.146609218093236,1e-04,60,1
"10154",0.148,6.92110718116303,0.147881891127,1e-04,60,1
"10155",0.149,7.34526513192853,0.14917835141076,1e-04,60,1
"10156",0.15,7.79538175714758,0.150500343833771,1e-04,60,1
"10157",0.151,8.27304278290807,0.151849744902757,1e-04,60,1
"10158",0.152,8.77993051361581,0.15322857357049,1e-04,60,1
"10159",0.153,9.31782968132249,0.154639003076632,1e-04,60,1
"10160",0.154,9.88863364513237,0.156083373910795,1e-04,60,1
"10161",0.155,10.4943509610547,0.157564208021563,1e-04,60,1
"10162",0.156,11.1371123437654,0.159084224410969,1e-04,60,1
"10163",0.157,11.8191780428831,0.160646356271886,1e-04,60,1
"10164",0.158,12.542945657549,0.162253769846406,1e-04,60,1
"10165",0.159,13.3109584143273,0.163909885206898,1e-04,60,1
"10166",0.16,14.1259139347084,0.165618399188577,1e-04,60,1
"10167",0.161,14.9906735198009,0.167383310733673,1e-04,60,1
"10168",0.162,15.908271981129,0.169208948943286,1e-04,60,1
"10169",0.163,16.8819280478139,0.171100004174628,1e-04,60,1
"10170",0.164,17.9150553817888,0.173061562569514,1e-04,60,1
"10171",0.165,19.0112742340781,0.175099144455744,1e-04,60,1
"10172",0.166,20.1744237765469,0.177218747127887,1e-04,60,1
"10173",0.167,21.4085751448688,0.179426892589433,1e-04,60,1
"10174",0.168,22.7180452297666,0.181730680926265,1e-04,60,1
"10175",0.169,24.1074112548056,0.184137850084308,1e-04,60,1
"10176",0.17,25.5815261801413,0.186656842944615,1e-04,60,1
"10177",0.171,27.1455349726026,0.189296882730561,1e-04,60,1
"10178",0.172,28.8048917832648,0.192068057948133,1e-04,60,1
"10179",0.173,30.5653780741908,0.194981418256366,1e-04,60,1
"10180",0.174,32.4331217361989,0.198049082896715,1e-04,60,1
"10181",0.175,34.4146172392686,0.201284363584657,1e-04,60,1
"10182",0.176,36.5167468564043,0.204701904092824,1e-04,60,1
"10183",0.177,38.7468030002873,0.208317839143055,1e-04,60,1
"10184",0.178,41.1125117096983,0.212149975688067,1e-04,60,1
"10185",0.179,43.6220573192494,0.216218000217866,1e-04,60,1
"10186",0.18,46.2841083411696,0.220543716391459,1e-04,60,1
"10187",0.181,49.1078445813931,0.225151318095212,1e-04,60,1
"10188",0.182,52.1029855035979,0.23006770399572,1e-04,60,1
"10189",0.183,55.2798198436029,0.235322840824983,1e-04,60,1
"10190",0.184,58.6492364620181,0.240950184056197,1e-04,60,1
"10191",0.185,62.222756404429,0.246987166358495,1e-04,60,1
"10192",0.186,66.012566114679,0.253475766332679,1e-04,60,1
"10193",0.187,70.0315517166994,0.260463172620946,1e-04,60,1
"10194",0.188,74.2933342422188,0.26800256167001,1e-04,60,1
"10195",0.189,78.8123056335099,0.276154011359282,1e-04,60,1
"10196",0.19,83.6036652895103,0.284985577575292,1e-04,60,1
"10197",0.191,88.6834568468719,0.294574566865364,1e-04,60,1
"10198",0.192,94.068604790518,0.30500904585225,1e-04,60,1
"10199",0.193,99.7769503656954,0.31638963754239,1e-04,60,1
"10200",0.194,105.827286108296,0.328831666538217,1e-04,60,1
"10201",0.195,112.239388113353,0.342467730150658,1e-04,60,1
"10202",0.196,119.034044911366,0.357450791389826,1e-04,60,1
"10203",0.197,126.233081503143,0.373957913952248,1e-04,60,1
"10204",0.198,133.85937669626,0.392194790149132,1e-04,60,1
"10205",0.199,141.936871363655,0.412401252246489,1e-04,60,1
"10206",0.2,150.49056457281,0.434858008581271,1e-04,60,1
"10207",0.201,159.546493666544,0.459894911621669,1e-04,60,1
"10208",0.202,169.131693252953,0.487901150579347,1e-04,60,1
"10209",0.203,179.274126601346,0.519337872578033,1e-04,60,1
"10210",0.204,190.002581035045,0.554753882218192,1e-04,60,1
"10211",0.205,201.346516415256,0.594805261061962,1e-04,60,1
"10212",0.206,213.335852527988,0.640280001476661,1e-04,60,1
"10213",0.207,226.000676855513,0.69212908417845,1e-04,60,1
"10214",0.208,239.370848481467,0.751505873735984,1e-04,60,1
"10215",0.209,253.475466268066,0.819816299020065,1e-04,60,1
"10216",0.21,268.342159315255,0.898783076928057,1e-04,60,1
"10217",0.211,283.996144208964,0.99052829558165,1e-04,60,1
"10218",0.212,300.458975553929,1.09768008747789,1e-04,60,1
"10219",0.213,317.74689227935,1.22351101085653,1e-04,60,1
"10220",0.214,335.8686302993,1.37211826748551,1e-04,60,1
"10221",0.215,354.822529950673,1.54865919792459,1e-04,60,1
"10222",0.216,374.592711486412,1.75965981439909,1e-04,60,1
"10223",0.217,395.14402096802,2.01341965000127,1e-04,60,1
"10224",0.218,416.415360229117,2.32054301613279,1e-04,60,1
"10225",0.219,438.310907708583,2.69463478279655,1e-04,60,1
"10226",0.22,460.688633493574,3.15320613850268,1e-04,60,1
"10227",0.221,483.345344844865,3.7188470054055,1e-04,60,1
"10228",0.222,505.997577910014,4.42071232301544,1e-04,60,1
"10229",0.223,528.257625164462,5.29636471587879,1e-04,60,1
"10230",0.224,549.604503832716,6.39396261644797,1e-04,60,1
"10231",0.225,569.350776493759,7.77467475991985,1e-04,60,1
"10232",0.226,586.608395063728,9.51498654405937,1e-04,60,1
"10233",0.227,600.260838551024,11.7081851330407,1e-04,60,1
"10234",0.228,608.955282940516,14.4637250099941,1e-04,60,1
"10235",0.229,611.137199989515,17.9024186360251,1e-04,60,1
"10236",0.23,605.158005283596,22.1447362240537,1e-04,60,1
"10237",0.231,589.487029184392,27.2896267219279,1e-04,60,1
"10238",0.232,563.040350862848,33.3832908629638,1e-04,60,1
"10239",0.233,525.582649085549,40.382907370727,1e-04,60,1
"10240",0.234,478.089107752035,48.1267311475736,1e-04,60,1
"10241",0.235,422.877527197018,56.3287674488339,1e-04,60,1
"10242",0.236,363.363272850531,64.6108623387782,1e-04,60,1
"10243",0.237,303.441032499604,72.5694254914924,1e-04,60,1
"10244",0.238,246.70874568826,79.8535959491974,1e-04,60,1
"10245",0.239,195.837066032677,86.2244307889986,1e-04,60,1
"10246",0.24,152.296789826642,91.5755220469275,1e-04,60,1
"10247",0.241,116.446731389718,95.9170544780943,1e-04,60,1
"10248",0.242,87.8371031728847,99.3395979499214,1e-04,60,1
"10249",0.243,65.560567427028,101.975182911945,1e-04,60,1
"10250",0.244,48.541009915834,103.966576766613,1e-04,60,1
"10251",0.245,35.723309302315,105.447913495297,1e-04,60,1
"10252",0.246,26.1731324205552,106.535185729952,1e-04,60,1
"10253",0.247,19.1137115738905,107.323436205468,1e-04,60,1
"10254",0.248,13.9256252026035,107.88774813016,1e-04,60,1
"10255",0.249,10.1288263291961,108.28594704062,1e-04,60,1
"10256",0.25,7.35861427458473,108.561776694131,1e-04,60,1
"10257",0.251,5.34177235334899,108.747911069044,1e-04,60,1
"10258",0.252,3.87564617590513,108.868535723266,1e-04,60,1
"10259",0.253,2.81097940501308,108.94143786898,1e-04,60,1
"10260",0.254,2.03839388754046,108.979639302693,1e-04,60,1
"10261",0.255,1.47802135428605,108.99264197984,1e-04,60,1
"10262",0.256,1.07168729779691,108.987363667297,1e-04,60,1
"10263",0.257,0.777095124952883,108.968832427284,1e-04,60,1
"10264",0.258,0.563528703257785,108.940698938191,1e-04,60,1
"10265",0.259,0.408701571980692,108.905611667613,1e-04,60,1
"10266",0.26,0.296451655605486,108.865491153426,1e-04,60,1
"10267",0.261,0.215062838732578,108.821729588965,1e-04,60,1
"10268",0.262,0.15604343598228,108.775336024933,1e-04,60,1
"10269",0.263,0.113239417241535,108.727041753578,1e-04,60,1
"10270",0.264,0.0821910142761023,108.677376758082,1e-04,60,1
"10271",0.265,0.059666042304673,108.62672515976,1e-04,60,1
"10272",0.266,0.0433219303182352,108.57536537163,1e-04,60,1
"10273",0.267,0.0314605807790454,108.523499223119,1e-04,60,1
"10274",0.268,0.0228509830110823,108.471273035593,1e-04,60,1
"10275",0.269,0.0166005534377383,108.418792909253,1e-04,60,1
"10276",0.27,0.0120620240221387,108.36613578695,1e-04,60,1
"10277",0.271,0.00876592912480972,108.313357476842,1e-04,60,1
"10278",0.272,0.00637170949259845,108.260498463189,1e-04,60,1
"10279",0.273,0.00463227620526514,108.207588117896,1e-04,60,1
"10280",0.274,0.00336831948840709,108.154647754135,1e-04,60,1
"10281",0.275,0.00244969889332597,108.101692838482,1e-04,60,1
"10282",0.276,0.00178193774039933,108.048734596441,1e-04,60,1
"10283",0.277,0.00129644151774381,107.99578117538,1e-04,60,1
"10284",0.278,0.000943395399524873,107.942838489019,1e-04,60,1
"10285",0.279,0.000686617825637949,107.889910829394,1e-04,60,1
"10286",0.28,0.000499823684528451,107.837001311249,1e-04,60,1
"10287",0.281,0.000363914165894391,107.784112194362,1e-04,60,1
"10288",0.282,0.000265009557959626,107.731245117527,1e-04,60,1
"10289",0.283,0.000193020782288609,107.678401268481,1e-04,60,1
"10290",0.284,0.000140613579874344,107.625581507127,1e-04,60,1
"10291",0.285,0.000102454418339792,107.572786455256,1e-04,60,1
"10292",0.286,7.46645190354469e-05,107.520016561508,1e-04,60,1
"10293",0.287,5.44224437028618e-05,107.467272148665,1e-04,60,1
"10294",0.288,3.96754727711197e-05,107.414553448002,1e-04,60,1
"10295",0.289,2.89298455426874e-05,107.361860624246,1e-04,60,1
"10296",0.29,2.10984327724296e-05,107.309193793717,1e-04,60,1
"10297",0.291,1.53898517240868e-05,107.256553037519,1e-04,60,1
"10298",0.292,1.12279046891387e-05,107.203938411139,1e-04,60,1
"10299",0.293,8.19299729968691e-06,107.151349951414,1e-04,60,1
"10300",0.294,5.97949623914414e-06,107.098787681617,1e-04,60,1
"10301",0.295,4.36488334216893e-06,107.046251615124,1e-04,60,1
"10302",0.296,3.18688552945122e-06,106.993741758141,1e-04,60,1
"10303",0.297,2.32718867943967e-06,106.941258111642,1e-04,60,1
"10304",0.298,1.69971604330269e-06,106.888800672767,1e-04,60,1
"10305",0.299,1.24165520255496e-06,106.83636943589,1e-04,60,1
"10306",0.3,9.07204337877236e-07,106.783964393363,1e-04,60,1
"10307",0.301,6.62959839111874e-07,106.731585536068,1e-04,60,1
"10308",0.302,4.84560997754626e-07,106.679232853816,1e-04,60,1
"10309",0.303,3.54233431937819e-07,106.626906335637,1e-04,60,1
"10310",0.304,2.59005895878344e-07,106.574605969998,1e-04,60,1
"10311",0.305,1.89412883599478e-07,106.522331744952,1e-04,60,1
"10312",0.306,1.3854433406349e-07,106.470083648254,1e-04,60,1
"10313",0.307,1.0134454584788e-07,106.417861667448,1e-04,60,1
"10314",0.308,7.41499694691112e-08,106.365665789912,1e-04,60,1
"10315",0.309,5.42661230932627e-08,106.313496002921,1e-04,60,1
"10316",0.31,3.97206358883557e-08,106.261352293668,1e-04,60,1
"10317",0.311,2.9087743819816e-08,106.209234649286,1e-04,60,1
"10318",0.312,2.13082205435163e-08,106.157143056873,1e-04,60,1
"10319",0.313,1.56082771171129e-08,106.105077503497,1e-04,60,1
"10320",0.314,1.14346398743763e-08,106.053037976209,1e-04,60,1
"10321",0.315,8.35596286456516e-09,106.00102446098,1e-04,60,1
"10322",0.316,6.11157904415709e-09,105.949036945896,1e-04,60,1
"10323",0.317,4.47347242394335e-09,105.897075418001,1e-04,60,1
"10324",0.318,3.27503036035268e-09,105.845139864323,1e-04,60,1
"10325",0.319,2.39800101748422e-09,105.793230271894,1e-04,60,1
"10326",0.32,1.75614903231811e-09,105.741346627745,1e-04,60,1
"10327",0.321,1.28633279414753e-09,105.689488918915,1e-04,60,1
"10328",0.322,9.42376618290447e-10,105.637657132443,1e-04,60,1
"10329",0.323,6.9051741132799e-10,105.585851255376,1e-04,60,1
"10330",0.324,5.06062004998453e-10,105.534071274765,1e-04,60,1
"10331",0.325,3.70946922465224e-10,105.482317177668,1e-04,60,1
"10332",0.326,2.71956045233648e-10,105.430588951148,1e-04,60,1
"10333",0.327,1.99418078783938e-10,105.378886582273,1e-04,60,1
"10334",0.328,1.46254476478925e-10,105.32721005812,1e-04,60,1
"10335",0.329,1.07283417398128e-10,105.275559365768,1e-04,60,1
"10336",0.33,7.87108831006522e-11,105.223934492307,1e-04,60,1
"10337",0.331,5.77584710489551e-11,105.17233542483,1e-04,60,1
"10338",0.332,4.23911571586609e-11,105.120762150438,1e-04,60,1
"10339",0.333,3.09273422331436e-11,105.069214654099,1e-04,60,1
"10340",0.334,2.24932148909999e-11,105.017692924345,1e-04,60,1
"10341",0.335,1.63347032157445e-11,104.966196948778,1e-04,60,1
"10342",0.336,1.18543124457504e-11,104.914726714684,1e-04,60,1
"10343",0.337,8.60067582941243e-12,104.86328220925,1e-04,60,1
"10344",0.338,6.23989518569205e-12,104.811863419632,1e-04,60,1
"10345",0.339,4.52753324052177e-12,104.760470332982,1e-04,60,1
"10346",0.34,3.28558306638225e-12,104.709102936454,1e-04,60,1
"10347",0.341,2.38475485530714e-12,104.657761217205,1e-04,60,1
"10348",0.342,1.73126216367528e-12,104.606445162401,1e-04,60,1
"10349",0.343,1.25711072771343e-12,104.555154759214,1e-04,60,1
"10350",0.344,9.13014695079838e-13,104.50388999482,1e-04,60,1
"10351",0.345,6.63248862318827e-13,104.452650856403,1e-04,60,1
"10352",0.346,4.81914765218455e-13,104.401437331154,1e-04,60,1
