"","time","transmission_potential","immune","gamma","r","dose"
"10612",0.606,6.92770402754097e-61,110.947707370857,8.846154e-05,70,1
"10613",0.607,5.04984633267686e-61,110.893247131602,8.846154e-05,70,1
"10614",0.608,3.64972677893069e-61,110.838814113812,8.846154e-05,70,1
"10615",0.609,2.62335411659216e-61,110.784408305112,8.846154e-05,70,1
"10616",0.61,1.87981670887427e-61,110.730029692315,8.846154e-05,70,1
"10617",0.611,1.34465694904082e-61,110.67567826196,8.846154e-05,70,1
"10618",0.612,9.61153187333525e-62,110.621354000565,8.846154e-05,70,1
"10619",0.613,6.96707469289039e-62,110.567056897748,8.846154e-05,70,1
"10620",0.614,5.1269562216292e-62,110.51278693866,8.846154e-05,70,1
"10621",0.615,3.78233758185118e-62,110.458544107724,8.846154e-05,70,1
"10622",0.616,2.78052263280156e-62,110.404328390979,8.846154e-05,70,1
"10623",0.617,2.03032808800974e-62,110.350139773312,8.846154e-05,70,1
"10624",0.618,1.47027323810399e-62,110.295978241342,8.846154e-05,70,1
"10625",0.619,1.05906647506653e-62,110.241843782756,8.846154e-05,70,1
"10626",0.62,7.6061190369222e-63,110.187736384432,8.846154e-05,70,1
"10627",0.621,5.45352471661046e-63,110.133656032979,8.846154e-05,70,1
"10628",0.622,3.90750148401766e-63,110.079602714979,8.846154e-05,70,1
"10629",0.623,2.8383299039291e-63,110.025576420103,8.846154e-05,70,1
"10630",0.624,2.09211748574695e-63,109.971577133577,8.846154e-05,70,1
"10631",0.625,1.54578352384758e-63,109.917604839899,8.846154e-05,70,1
"10632",0.626,1.13829910333806e-63,109.863659525182,8.846154e-05,70,1
"10633",0.627,8.32719897472159e-64,109.809741174383,8.846154e-05,70,1
"10634",0.628,6.04215708174613e-64,109.755849774192,8.846154e-05,70,1
"10635",0.629,4.36135876455491e-64,109.701985312357,8.846154e-05,70,1
"10636",0.63,3.1390115484482e-64,109.648147775819,8.846154e-05,70,1
"10637",0.631,2.2555620318918e-64,109.594337151255,8.846154e-05,70,1
"10638",0.632,1.61969178397013e-64,109.540553425314,8.846154e-05,70,1
"10639",0.633,1.17875285593191e-64,109.48679658772,8.846154e-05,70,1
"10640",0.634,8.70234452809778e-65,109.433066623769,8.846154e-05,70,1
"10641",0.635,6.43988843422312e-65,109.379363518041,8.846154e-05,70,1
"10642",0.636,4.7497606263279e-65,109.325687256714,8.846154e-05,70,1
"10643",0.637,3.48066731695734e-65,109.272037824823,8.846154e-05,70,1
"10644",0.638,2.53045303179804e-65,109.218415209123,8.846154e-05,70,1
"10645",0.639,1.83039868797139e-65,109.164819397423,8.846154e-05,70,1
"10646",0.64,1.32033462543339e-65,109.11125037673,8.846154e-05,70,1
"10647",0.641,9.50927585103772e-66,109.057708133787,8.846154e-05,70,1
"10648",0.642,6.84458929945755e-66,109.004192655309,8.846154e-05,70,1
"10649",0.643,4.99150202039544e-66,108.950703931071,8.846154e-05,70,1
"10650",0.644,3.69110868940954e-66,108.897241946446,8.846154e-05,70,1
"10651",0.645,2.73565924349453e-66,108.843806686085,8.846154e-05,70,1
"10652",0.646,2.02112480137189e-66,108.790398136239,8.846154e-05,70,1
"10653",0.647,1.48381617291533e-66,108.737016282018,8.846154e-05,70,1
"10654",0.648,1.08085757438802e-66,108.68366111024,8.846154e-05,70,1
"10655",0.649,7.8344722847272e-67,108.630332608777,8.846154e-05,70,1
"10656",0.65,5.66326625109448e-67,108.5770307647,8.846154e-05,70,1
"10657",0.651,4.08756539351495e-67,108.523755564819,8.846154e-05,70,1
"10658",0.652,2.94853516429993e-67,108.470506995915,8.846154e-05,70,1
"10659",0.653,2.1543121349618e-67,108.417285047813,8.846154e-05,70,1
"10660",0.654,1.59559779216393e-67,108.364089705959,8.846154e-05,70,1
"10661",0.655,1.1844251878066e-67,108.310920955083,8.846154e-05,70,1
"10662",0.656,8.76443632550035e-68,108.257778781501,8.846154e-05,70,1
"10663",0.657,6.44549391744397e-68,108.204663170399,8.846154e-05,70,1
"10664",0.658,4.70413964607743e-68,108.151574108662,8.846154e-05,70,1
"10665",0.659,3.41686791083181e-68,108.098511584221,8.846154e-05,70,1
"10666",0.66,2.4753625221674e-68,108.045475584212,8.846154e-05,70,1
"10667",0.661,1.79069638370387e-68,107.992466095509,8.846154e-05,70,1
"10668",0.662,1.29469680650926e-68,107.939483104961,8.846154e-05,70,1
"10669",0.663,9.47876587931353e-69,107.886526602444,8.846154e-05,70,1
"10670",0.664,7.03195984900965e-69,107.833596573476,8.846154e-05,70,1
"10671",0.665,5.22786502649715e-69,107.780693002861,8.846154e-05,70,1
"10672",0.666,3.87502486257974e-69,107.727815876988,8.846154e-05,70,1
"10673",0.667,2.85493536688491e-69,107.674965181112,8.846154e-05,70,1
"10674",0.668,2.08768171426509e-69,107.622140902186,8.846154e-05,70,1
"10675",0.669,1.51948180723689e-69,107.5693430282,8.846154e-05,70,1
"10676",0.67,1.10309516046776e-69,107.516571546355,8.846154e-05,70,1
"10677",0.671,7.9968202710966e-70,107.463826443592,8.846154e-05,70,1
"10678",0.672,5.79417195233892e-70,107.411107706823,8.846154e-05,70,1
"10679",0.673,4.24996577841784e-70,107.358415325975,8.846154e-05,70,1
"10680",0.674,3.15789587354665e-70,107.305749286638,8.846154e-05,70,1
"10681",0.675,2.3513866071253e-70,107.253109573694,8.846154e-05,70,1
"10682",0.676,1.74565564704444e-70,107.200496173596,8.846154e-05,70,1
"10683",0.677,1.28831581621449e-70,107.147909071677,8.846154e-05,70,1
"10684",0.678,9.43884407591951e-71,107.095348254952,8.846154e-05,70,1
"10685",0.679,6.88408016945809e-71,107.042813711472,8.846154e-05,70,1
"10686",0.68,5.00844859977733e-71,106.990305428502,8.846154e-05,70,1
"10687",0.681,3.63895978408732e-71,106.937823393047,8.846154e-05,70,1
"10688",0.682,2.64264339641125e-71,106.885367592085,8.846154e-05,70,1
"10689",0.683,1.94223708240305e-71,106.832938015594,8.846154e-05,70,1
"10690",0.684,1.44551249548784e-71,106.780534649235,8.846154e-05,70,1
"10691",0.685,1.07798343420884e-71,106.728157477965,8.846154e-05,70,1
"10692",0.686,8.01634257946869e-72,106.675806488307,8.846154e-05,70,1
"10693",0.687,5.92683705135857e-72,106.623481665663,8.846154e-05,70,1
"10694",0.688,4.35065758087037e-72,106.571182997116,8.846154e-05,70,1
"10695",0.689,3.1794701559301e-72,106.518910470776,8.846154e-05,70,1
"10696",0.69,2.31796604273281e-72,106.46666407397,8.846154e-05,70,1
"10697",0.691,1.68767772579235e-72,106.41444379377,8.846154e-05,70,1
"10698",0.692,1.22818947044186e-72,106.362249617218,8.846154e-05,70,1
"10699",0.693,9.04339146154127e-73,106.310081534341,8.846154e-05,70,1
"10700",0.694,6.74119661172018e-73,106.257939530873,8.846154e-05,70,1
"10701",0.695,5.03505652270276e-73,106.205823591846,8.846154e-05,70,1
"10702",0.696,3.75017708950049e-73,106.153733703848,8.846154e-05,70,1
"10703",0.697,2.77739053059727e-73,106.101669852357,8.846154e-05,70,1
"10704",0.698,2.04263176057636e-73,106.049632024518,8.846154e-05,70,1
"10705",0.699,1.49580541749977e-73,105.997620208501,8.846154e-05,70,1
"10706",0.7,1.09283336070251e-73,105.945634391698,8.846154e-05,70,1
"10707",0.701,7.97426660984457e-74,105.893674561242,8.846154e-05,70,1
"10708",0.702,5.816170660973e-74,105.841740704242,8.846154e-05,70,1
"10709",0.703,4.29102686133973e-74,105.789832810775,8.846154e-05,70,1
"10710",0.704,3.20384378447102e-74,105.737950866645,8.846154e-05,70,1
"10711",0.705,2.39663830199135e-74,105.686094856959,8.846154e-05,70,1
"10712",0.706,1.78803207100996e-74,105.634264768372,8.846154e-05,70,1
"10713",0.707,1.32659027357746e-74,105.582460586434,8.846154e-05,70,1
"10714",0.708,9.77500221490817e-75,105.530682298355,8.846154e-05,70,1
"10715",0.709,7.17239627011922e-75,105.478929892364,8.846154e-05,70,1
"10716",0.71,5.25081251422306e-75,105.427203355914,8.846154e-05,70,1
"10717",0.711,3.83936339183559e-75,105.375502676205,8.846154e-05,70,1
"10718",0.712,2.80612560398551e-75,105.323827840408,8.846154e-05,70,1
"10719",0.713,2.07407998578568e-75,105.272178838651,8.846154e-05,70,1
"10720",0.714,1.55102801605855e-75,105.220555656807,8.846154e-05,70,1
"10721",0.715,1.16205445386586e-75,105.168958280058,8.846154e-05,70,1
"10722",0.716,8.68322471024787e-76,105.117386695128,8.846154e-05,70,1
"10723",0.717,6.45323164877952e-76,105.065840887636,8.846154e-05,70,1
"10724",0.718,4.76399392900043e-76,105.014320844857,8.846154e-05,70,1
"10725",0.719,3.50262117572288e-76,104.962826555078,8.846154e-05,70,1
"10726",0.72,2.56961989733887e-76,104.911358005816,8.846154e-05,70,1
"10727",0.721,1.88295972294963e-76,104.859915184333,8.846154e-05,70,1
"10728",0.722,1.37925079603771e-76,104.808498077865,8.846154e-05,70,1
"10729",0.723,1.02142984759985e-76,104.757106676589,8.846154e-05,70,1
"10730",0.724,7.65075145068509e-77,104.70574096645,8.846154e-05,70,1
"10731",0.725,5.74082293684473e-77,104.654400932702,8.846154e-05,70,1
"10732",0.726,4.29684521882875e-77,104.603086562135,8.846154e-05,70,1
"10733",0.727,3.19901017210235e-77,104.551797840442,8.846154e-05,70,1
"10734",0.728,2.36607235752301e-77,104.500534754958,8.846154e-05,70,1
"10735",0.729,1.74301918818913e-77,104.449297294032,8.846154e-05,70,1
"10736",0.73,1.28129717699269e-77,104.39808544524,8.846154e-05,70,1
"10737",0.731,9.40818119548015e-78,104.346899195911,8.846154e-05,70,1
"10738",0.732,6.90552422824556e-78,104.295738533342,8.846154e-05,70,1
"10739",0.733,5.1232830495087e-78,104.24460344776,8.846154e-05,70,1
"10740",0.734,3.84348925540086e-78,104.193493925179,8.846154e-05,70,1
"10741",0.735,2.8884819990424e-78,104.142409950929,8.846154e-05,70,1
"10742",0.736,2.16533542072784e-78,104.091351511863,8.846154e-05,70,1
"10743",0.737,1.61481155722865e-78,104.040318593747,8.846154e-05,70,1
"10744",0.738,1.19657728648702e-78,103.989311183979,8.846154e-05,70,1
"10745",0.739,8.83240458327455e-79,103.938329270966,8.846154e-05,70,1
"10746",0.74,6.50619907385358e-79,103.887372842347,8.846154e-05,70,1
"10747",0.741,4.7874918638955e-79,103.836441885511,8.846154e-05,70,1
"10748",0.742,3.52158058505727e-79,103.785536387822,8.846154e-05,70,1
"10749",0.743,2.6177325230917e-79,103.734656339554,8.846154e-05,70,1
"10750",0.744,1.96698368758103e-79,103.683801726791,8.846154e-05,70,1
"10751",0.745,1.48049528235138e-79,103.632972534935,8.846154e-05,70,1
"10752",0.746,1.11167807672874e-79,103.582168750907,8.846154e-05,70,1
"10753",0.747,8.3049834115625e-80,103.531390360543,8.846154e-05,70,1
"10754",0.748,6.16549164503e-80,103.480637351303,8.846154e-05,70,1
"10755",0.749,4.55982330808162e-80,103.429909711652,8.846154e-05,70,1
"10756",0.75,3.36555884409783e-80,103.379207429292,8.846154e-05,70,1
"10757",0.751,2.48147310492067e-80,103.328530491673,8.846154e-05,70,1
"10758",0.752,1.82900754396126e-80,103.277878886224,8.846154e-05,70,1
"10759",0.753,1.36201439087252e-80,103.227252603266,8.846154e-05,70,1
"10760",0.754,1.02502969864732e-80,103.176651628952,8.846154e-05,70,1
"10761",0.755,7.72706639621336e-81,103.126075948759,8.846154e-05,70,1
"10762",0.756,5.81118283468172e-81,103.075525549672,8.846154e-05,70,1
"10763",0.757,4.34861423373163e-81,103.025000417596,8.846154e-05,70,1
"10764",0.758,3.23428958914898e-81,102.974500540057,8.846154e-05,70,1
"10765",0.759,2.39669552898132e-81,102.924025905575,8.846154e-05,70,1
"10766",0.76,1.7725977394634e-81,102.873576501912,8.846154e-05,70,1
"10767",0.761,1.30970445675184e-81,102.823152316585,8.846154e-05,70,1
"10768",0.762,9.67392181126455e-82,102.772753337083,8.846154e-05,70,1
"10769",0.763,7.2176196876911e-82,102.722379553774,8.846154e-05,70,1
"10770",0.764,5.44055849559792e-82,102.672030952884,8.846154e-05,70,1
"10771",0.765,4.10754825922557e-82,102.621707519959,8.846154e-05,70,1
"10772",0.766,3.09417210767473e-82,102.571409242049,8.846154e-05,70,1
"10773",0.767,2.31946184916082e-82,102.521136105131,8.846154e-05,70,1
"10774",0.768,1.72829123907143e-82,102.470888096792,8.846154e-05,70,1
"10775",0.769,1.28316661933884e-82,102.42066520561,8.846154e-05,70,1
"10776",0.77,9.50889734534106e-83,102.370467419409,8.846154e-05,70,1
"10777",0.771,7.03968511857459e-83,102.320294725766,8.846154e-05,70,1
"10778",0.772,5.21010781678982e-83,102.270147112232,8.846154e-05,70,1
"10779",0.773,3.89411642340708e-83,102.220024569227,8.846154e-05,70,1
"10780",0.774,2.93991622101958e-83,102.169927083041,8.846154e-05,70,1
"10781",0.775,2.22302225717548e-83,102.119854639295,8.846154e-05,70,1
"10782",0.776,1.67718570363253e-83,102.069807225103,8.846154e-05,70,1
"10783",0.777,1.25934933882723e-83,102.019784826512,8.846154e-05,70,1
"10784",0.778,9.40085869675749e-84,101.969787431171,8.846154e-05,70,1
"10785",0.779,6.99321753936579e-84,101.919815027714,8.846154e-05,70,1
"10786",0.78,5.1927809130427e-84,101.869867604026,8.846154e-05,70,1
"10787",0.781,3.85229905803669e-84,101.819945147747,8.846154e-05,70,1
"10788",0.782,2.85707736909635e-84,101.770047646489,8.846154e-05,70,1
"10789",0.783,2.13943433543118e-84,101.72017509072,8.846154e-05,70,1
"10790",0.784,1.61776753002036e-84,101.6703274668,8.846154e-05,70,1
"10791",0.785,1.22513621224993e-84,101.620504760419,8.846154e-05,70,1
"10792",0.786,9.25825031287457e-85,101.570706958757,8.846154e-05,70,1
"10793",0.787,6.96375970489338e-85,101.52093404793,8.846154e-05,70,1
"10794",0.788,5.20784982617084e-85,101.471186015649,8.846154e-05,70,1
"10795",0.789,3.88141718204849e-85,101.421462850604,8.846154e-05,70,1
"10796",0.79,2.8877012601989e-85,101.371764540742,8.846154e-05,70,1
"10797",0.791,2.14644982832495e-85,101.322091073762,8.846154e-05,70,1
"10798",0.792,1.59505295043044e-85,101.272442437341,8.846154e-05,70,1
"10799",0.793,1.19650680861706e-85,101.222818621992,8.846154e-05,70,1
"10800",0.794,9.06162170787965e-86,101.173219614143,8.846154e-05,70,1
"10801",0.795,6.87292119542704e-86,101.123645399558,8.846154e-05,70,1
"10802",0.796,5.20186265845915e-86,101.074095965478,8.846154e-05,70,1
"10803",0.797,3.9191471298782e-86,101.024571298089,8.846154e-05,70,1
"10804",0.798,2.93623199681509e-86,100.975071385164,8.846154e-05,70,1
"10805",0.799,2.19258012721633e-86,100.92559621545,8.846154e-05,70,1
"10806",0.8,1.63448602948766e-86,100.876145776952,8.846154e-05,70,1
"10807",0.801,1.21739957748406e-86,100.826720057433,8.846154e-05,70,1
"10808",0.802,9.06528894767883e-87,100.77731904463,8.846154e-05,70,1
"10809",0.803,6.81280884790248e-87,100.727942729102,8.846154e-05,70,1
"10810",0.804,5.16778359963818e-87,100.678591097347,8.846154e-05,70,1
"10811",0.805,3.92552083771376e-87,100.629264135199,8.846154e-05,70,1
"10812",0.806,2.97589239957281e-87,100.579961829963,8.846154e-05,70,1
"10813",0.807,2.24591376895388e-87,100.530684167894,8.846154e-05,70,1
"10814",0.808,1.68568724430009e-87,100.481431136825,8.846154e-05,70,1
"10815",0.809,1.26111530512968e-87,100.432202725559,8.846154e-05,70,1
"10816",0.81,9.41908901372266e-88,100.382998922162,8.846154e-05,70,1
"10817",0.811,7.02907344672334e-88,100.333819714458,8.846154e-05,70,1
"10818",0.812,5.24429796377888e-88,100.284665090244,8.846154e-05,70,1
"10819",0.813,3.94809324985737e-88,100.235535040128,8.846154e-05,70,1
"10820",0.814,2.99941112695002e-88,100.186429550673,8.846154e-05,70,1
"10821",0.815,2.28188332165099e-88,100.137348607785,8.846154e-05,70,1
"10822",0.816,1.73254112795173e-88,100.088292198832,8.846154e-05,70,1
"10823",0.817,1.30970239040374e-88,100.039260310138,8.846154e-05,70,1
"10824",0.818,9.84766268292055e-89,99.9902529295963,8.846154e-05,70,1
"10825",0.819,7.3813222156018e-89,99.9412700460664,8.846154e-05,70,1
"10826",0.82,5.52382931402466e-89,99.8923116476731,8.846154e-05,70,1
"10827",0.821,4.1304726670374e-89,99.8433777223005,8.846154e-05,70,1
"10828",0.822,3.0879423927225e-89,99.7944682578074,8.846154e-05,70,1
"10829",0.823,2.32896882850366e-89,99.7455832448487,8.846154e-05,70,1
"10830",0.824,1.77213057720423e-89,99.6967226700548,8.846154e-05,70,1
"10831",0.825,1.35023247239624e-89,99.6478865194005,8.846154e-05,70,1
"10832",0.826,1.02682451626657e-89,99.5990747803182,8.846154e-05,70,1
"10833",0.827,7.77538406701261e-90,99.5502874391994,8.846154e-05,70,1
"10834",0.828,5.85678571673058e-90,99.501524483998,8.846154e-05,70,1
"10835",0.829,4.39808367867073e-90,99.4527859036289,8.846154e-05,70,1
"10836",0.83,3.29752059219924e-90,99.4040716862765,8.846154e-05,70,1
"10837",0.831,2.47043400409721e-90,99.3553818198849,8.846154e-05,70,1
"10838",0.832,1.8504277880103e-90,99.3067162923738,8.846154e-05,70,1
"10839",0.833,1.39802381808312e-90,99.2580750944444,8.846154e-05,70,1
"10840",0.834,1.06540272510205e-90,99.2094582127941,8.846154e-05,70,1
"10841",0.835,8.12995603191225e-91,99.1608656334673,8.846154e-05,70,1
"10842",0.836,6.19217272263266e-91,99.1122973439594,8.846154e-05,70,1
"10843",0.837,4.69653057793899e-91,99.0637533307296,8.846154e-05,70,1
"10844",0.838,3.54391871050702e-91,99.0152335817919,8.846154e-05,70,1
"10845",0.839,2.66625205048872e-91,98.9667380861167,8.846154e-05,70,1
"10846",0.84,2.00292931962077e-91,98.9182668319469,8.846154e-05,70,1
"10847",0.841,1.50351884045464e-91,98.8698198072871,8.846154e-05,70,1
"10848",0.842,1.12842922553739e-91,98.821397000117,8.846154e-05,70,1
"10849",0.843,8.54085534219929e-92,98.7729984011845,8.846154e-05,70,1
"10850",0.844,6.51898522554307e-92,98.7246239972529,8.846154e-05,70,1
"10851",0.845,4.98204221050085e-92,98.6762737744367,8.846154e-05,70,1
"10852",0.846,3.80062397006899e-92,98.6279477202933,8.846154e-05,70,1
"10853",0.847,2.88747976485113e-92,98.5796458213495,8.846154e-05,70,1
"10854",0.848,2.18270160986335e-92,98.5313680656793,8.846154e-05,70,1
"10855",0.849,1.6451502545607e-92,98.4831144423077,8.846154e-05,70,1
"10856",0.85,1.2381626286044e-92,98.4348849395367,8.846154e-05,70,1
"10857",0.851,9.31185906729286e-93,98.3866795454305,8.846154e-05,70,1
"10858",0.852,7.00196953974838e-93,98.3384982480287,8.846154e-05,70,1
"10859",0.853,5.30869437879209e-93,98.2903410381253,8.846154e-05,70,1
"10860",0.854,4.05816867526355e-93,98.2422079025499,8.846154e-05,70,1
"10861",0.855,3.10610389826575e-93,98.1940988274859,8.846154e-05,70,1
"10862",0.856,2.37316250536889e-93,98.1460138005531,8.846154e-05,70,1
"10863",0.857,1.80590598661329e-93,98.0979528083453,8.846154e-05,70,1
"10864",0.858,1.36751520585145e-93,98.0499158389959,8.846154e-05,70,1
"10865",0.859,1.03263509605527e-93,98.0019028815849,8.846154e-05,70,1
"10866",0.86,7.78660303060733e-94,97.9539139244724,8.846154e-05,70,1
"10867",0.861,5.86748172416721e-94,97.9059489557822,8.846154e-05,70,1
"10868",0.862,4.42067830240754e-94,97.8580079636137,8.846154e-05,70,1
"10869",0.863,3.35761888124259e-94,97.8100909388066,8.846154e-05,70,1
"10870",0.864,2.57068578557827e-94,97.7621978682564,8.846154e-05,70,1
"10871",0.865,1.97054015102825e-94,97.7143287382152,8.846154e-05,70,1
"10872",0.866,1.50794129429336e-94,97.6664835363646,8.846154e-05,70,1
"10873",0.867,1.14941130593982e-94,97.6186622493654,8.846154e-05,70,1
"10874",0.868,8.7191321713629e-95,97.57086486541,8.846154e-05,70,1
"10875",0.869,6.59587556516111e-95,97.5230913736331,8.846154e-05,70,1
"10876",0.87,4.98277464699311e-95,97.4753417624526,8.846154e-05,70,1
"10877",0.871,3.76166259549619e-95,97.4276160200517,8.846154e-05,70,1
"10878",0.872,2.83938667432093e-95,97.379914134589,8.846154e-05,70,1
"10879",0.873,2.16023046190197e-95,97.33223609695,8.846154e-05,70,1
"10880",0.874,1.65644808486444e-95,97.2845818940956,8.846154e-05,70,1
"10881",0.875,1.27165512464315e-95,97.2369515123464,8.846154e-05,70,1
"10882",0.876,9.74606118777074e-96,97.1893449394454,8.846154e-05,70,1
"10883",0.877,7.44078602305118e-96,97.14176216212,8.846154e-05,70,1
"10884",0.878,5.65419422504199e-96,97.0942031686215,8.846154e-05,70,1
"10885",0.879,4.28512779814913e-96,97.0466679481386,8.846154e-05,70,1
"10886",0.88,3.24325024492911e-96,96.9991564891473,8.846154e-05,70,1
"10887",0.881,2.45313730504925e-96,96.9516687798895,8.846154e-05,70,1
"10888",0.882,1.85526962824081e-96,96.9042048085829,8.846154e-05,70,1
"10889",0.883,1.41399580423091e-96,96.8567645661586,8.846154e-05,70,1
"10890",0.884,1.08591744611759e-96,96.8093480396422,8.846154e-05,70,1
"10891",0.885,8.34902812763723e-97,96.7619552154229,8.846154e-05,70,1
"10892",0.886,6.40882355647806e-97,96.7145860813047,8.846154e-05,70,1
"10893",0.887,4.90100114102613e-97,96.667240624081,8.846154e-05,70,1
"10894",0.888,3.73069286806023e-97,96.619918832062,8.846154e-05,70,1
"10895",0.889,2.83242150741955e-97,96.5726206944902,8.846154e-05,70,1
"10896",0.89,2.14764411088464e-97,96.5253461998989,8.846154e-05,70,1
"10897",0.891,1.62741468995588e-97,96.4780953365889,8.846154e-05,70,1
"10898",0.892,1.23304900731593e-97,96.4308680928366,8.846154e-05,70,1
"10899",0.893,9.41341373578418e-98,96.3836644596183,8.846154e-05,70,1
"10900",0.894,7.24022820719723e-98,96.3364844240243,8.846154e-05,70,1
"10901",0.895,5.57497834842291e-98,96.2893279725116,8.846154e-05,70,1
"10902",0.896,4.28590659753172e-98,96.2421950929452,8.846154e-05,70,1
"10903",0.897,3.28278763087213e-98,96.1950857721843,8.846154e-05,70,1
"10904",0.898,2.50319171124785e-98,96.1479999985974,8.846154e-05,70,1
"10905",0.899,1.90391184427852e-98,96.1009377614806,8.846154e-05,70,1
"10906",0.9,1.44629948004561e-98,96.0538990494245,8.846154e-05,70,1
"10907",0.901,1.09803209768693e-98,96.0068838507882,8.846154e-05,70,1
"10908",0.902,8.33537402418563e-99,95.9598921539065,8.846154e-05,70,1
"10909",0.903,6.37453023468027e-99,95.9129239498008,8.846154e-05,70,1
"10910",0.904,4.91043378736169e-99,95.8659792256257,8.846154e-05,70,1
"10911",0.905,3.78665192786469e-99,95.8190579679059,8.846154e-05,70,1
"10912",0.906,2.91563002820308e-99,95.7721601645667,8.846154e-05,70,1
"10913",0.907,2.23688040299261e-99,95.7252858025331,8.846154e-05,70,1
"10914",0.908,1.70859432805947e-99,95.6784348702314,8.846154e-05,70,1
"10915",0.909,1.30184115445409e-99,95.6316073570111,8.846154e-05,70,1
"10916",0.91,9.90712001701043e-100,95.5848032515199,8.846154e-05,70,1
"10917",0.911,7.53509249829641e-100,95.5380225421747,8.846154e-05,70,1
"10918",0.912,5.73040328925114e-100,95.4912652173687,8.846154e-05,70,1
"10919",0.913,4.38961809578127e-100,95.4445312681679,8.846154e-05,70,1
"10920",0.914,3.38649923042446e-100,95.3978206817911,8.846154e-05,70,1
"10921",0.915,2.61537985588994e-100,95.3511334448301,8.846154e-05,70,1
"10922",0.916,2.01681131121048e-100,95.3044695452706,8.846154e-05,70,1
"10923",0.917,1.54975868966091e-100,95.2578289701026,8.846154e-05,70,1
"10924",0.918,1.18576724071242e-100,95.2112117078102,8.846154e-05,70,1
"10925",0.919,9.05093451313513e-101,95.1646177477962,8.846154e-05,70,1
"10926",0.92,6.90047675310423e-101,95.1180470787646,8.846154e-05,70,1
"10927",0.921,5.25810812284327e-101,95.0714996891903,8.846154e-05,70,1
"10928",0.922,4.00628519229336e-101,95.0249755675243,8.846154e-05,70,1
"10929",0.923,3.07418937648491e-101,94.9784747048771,8.846154e-05,70,1
"10930",0.924,2.37529173153761e-101,94.9319970885315,8.846154e-05,70,1
"10931",0.925,1.83713966084901e-101,94.8855427051459,8.846154e-05,70,1
"10932",0.926,1.41887796249291e-101,94.839111542766,8.846154e-05,70,1
"10933",0.927,1.09206276837726e-101,94.7927035884467,8.846154e-05,70,1
"10934",0.928,8.36989475564704e-102,94.7463188307296,8.846154e-05,70,1
"10935",0.929,6.39987353592225e-102,94.6999572590703,8.846154e-05,70,1
"10936",0.93,4.88793641455157e-102,94.6536188622291,8.846154e-05,70,1
"10937",0.931,3.73121569397017e-102,94.6073036287384,8.846154e-05,70,1
"10938",0.932,2.84799404280319e-102,94.5610115471068,8.846154e-05,70,1
"10939",0.933,2.18896638336311e-102,94.5147426084893,8.846154e-05,70,1
"10940",0.934,1.69384646407468e-102,94.4684968002318,8.846154e-05,70,1
"10941",0.935,1.31203023806288e-102,94.4222741090595,8.846154e-05,70,1
"10942",0.936,1.01483722114936e-102,94.3760745230777,8.846154e-05,70,1
"10943",0.937,7.82315973550978e-103,94.3298980294058,8.846154e-05,70,1
"10944",0.938,6.00601393266685e-103,94.2837446166425,8.846154e-05,70,1
"10945",0.939,4.60048266004196e-103,94.237614274296,8.846154e-05,70,1
"10946",0.94,3.52000508237643e-103,94.1915069911828,8.846154e-05,70,1
"10947",0.941,2.69194374551411e-103,94.1454227558924,8.846154e-05,70,1
"10948",0.942,2.05853645726693e-103,94.0993615569907,8.846154e-05,70,1
"10949",0.943,1.58488179275025e-103,94.0533233856767,8.846154e-05,70,1
"10950",0.944,1.22825734809461e-103,94.0073082293597,8.846154e-05,70,1
"10951",0.945,9.52790158662525e-104,93.961316074831,8.846154e-05,70,1
"10952",0.946,7.38103069077045e-104,93.915346910255,8.846154e-05,70,1
"10953",0.947,5.69901860928527e-104,93.8694007228156,8.846154e-05,70,1
"10954",0.948,4.38261649923318e-104,93.8234775011684,8.846154e-05,70,1
"10955",0.949,3.36278563886367e-104,93.7775772348737,8.846154e-05,70,1
"10956",0.95,2.57749699065941e-104,93.7316999128038,8.846154e-05,70,1
"10957",0.951,1.97462882516739e-104,93.6858455236053,8.846154e-05,70,1
"10958",0.952,1.51267093254754e-104,93.6400140559011,8.846154e-05,70,1
"10959",0.953,1.16650581121559e-104,93.594205500934,8.846154e-05,70,1
"10960",0.954,9.05365521544941e-105,93.5484198461761,8.846154e-05,70,1
"10961",0.955,7.0335184458687e-105,93.5026570784845,8.846154e-05,70,1
"10962",0.956,5.45680127233897e-105,93.4569171860828,8.846154e-05,70,1
"10963",0.957,4.21987107546009e-105,93.4112001562188,8.846154e-05,70,1
"10964",0.958,3.25055051622143e-105,93.3655059776045,8.846154e-05,70,1
"10965",0.959,2.49849887744295e-105,93.3198346398525,8.846154e-05,70,1
"10966",0.96,1.9184636249955e-105,93.2741861318905,8.846154e-05,70,1
"10967",0.961,1.47240622726669e-105,93.2285604424217,8.846154e-05,70,1
"10968",0.962,1.13000120700704e-105,93.1829575601257,8.846154e-05,70,1
"10969",0.963,8.72872693046215e-106,93.1373774762891,8.846154e-05,70,1
"10970",0.964,6.78485973794824e-106,93.0918201784464,8.846154e-05,70,1
"10971",0.965,5.27866575047419e-106,93.0462856535203,8.846154e-05,70,1
"10972",0.966,4.10158458877771e-106,93.0007738897931,8.846154e-05,70,1
"10973",0.967,3.17689972461475e-106,92.9552848745762,8.846154e-05,70,1
"10974",0.968,2.45122288170372e-106,92.9098185966379,8.846154e-05,70,1
"10975",0.969,1.88731784596908e-106,92.8643750456426,8.846154e-05,70,1
